Make,Generic model 1,Matched_genmodel_ID,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
TOYOTA,TOYOTA 4-RUNNER,92_1,0.0,2.0,2.0,59.0,7.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0
TOYOTA,TOYOTA AURIS,92_3,0.0,1121.0,12484.0,12936.0,14999.0,16921.0,16941.0,14231.0,8704.0,9808.0,10307.0,12871.0,14782.0,14886.0,74.0,0.0,0.0,0.0,0.0,0.0
TOYOTA,TOYOTA AVENSIS,92_4,0.0,1.0,1378.0,2795.0,4088.0,3999.0,3802.0,4000.0,6335.0,6077.0,10296.0,9827.0,8464.0,9765.0,9394.0,7921.0,6522.0,4600.0,2253.0,1733.0
TOYOTA,TOYOTA AYGO,92_6,16537.0,21768.0,21371.0,20584.0,22027.0,23005.0,19227.0,15142.0,14868.0,13026.0,12325.0,13448.0,12731.0,11327.0,10500.0,2004.0,0.0,0.0,0.0,0.0
TOYOTA,TOYOTA CAMRY,92_9,398.0,385.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,36.0,50.0,139.0,36.0
TOYOTA,TOYOTA CELICA,92_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1066.0,1741.0,2163.0,2013.0,1645.0,1428.0
TOYOTA,TOYOTA C-HR,92_8,16351.0,17346.0,18052.0,13014.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOYOTA,TOYOTA COROLLA,92_11,17817.0,14079.0,4.0,56.0,9.0,10.0,22.0,6.0,7.0,7.0,20.0,1684.0,4988.0,7416.0,19400.0,18980.0,13335.0,10325.0,7375.0,3885.0
TOYOTA,TOYOTA ESTIMA,92_14,0.0,0.0,0.0,1.0,1.0,13.0,34.0,53.0,59.0,48.0,48.0,76.0,91.0,80.0,111.0,43.0,57.0,51.0,57.0,21.0
TOYOTA,TOYOTA GRANVIA,92_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
TOYOTA,TOYOTA GT86,92_17,250.0,316.0,449.0,615.0,644.0,717.0,946.0,1578.0,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOYOTA,TOYOTA HIACE,92_18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,14.0,5.0,16.0,72.0,20.0,8.0,6.0,11.0,6.0,22.0,68.0
TOYOTA,TOYOTA HILUX,92_19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,6.0,2.0,1.0,3.0,3.0
TOYOTA,TOYOTA IQ,92_20,0.0,0.0,0.0,0.0,0.0,10.0,837.0,1326.0,2367.0,2546.0,3835.0,6466.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOYOTA,TOYOTA LANDCRUISER,92_21,341.0,620.0,648.0,504.0,665.0,815.0,775.0,440.0,454.0,550.0,714.0,468.0,744.0,1354.0,1668.0,2240.0,2152.0,1592.0,1245.0,1247.0
TOYOTA,TOYOTA MR2,92_25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,743.0,1061.0,1165.0,1015.0,842.0
TOYOTA,TOYOTA PICNIC,92_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,40.0
TOYOTA,TOYOTA PREVIA,92_29,0.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,698.0,946.0,1033.0,1013.0,696.0,738.0
TOYOTA,TOYOTA PRIUS,92_30,1650.0,3059.0,4648.0,4949.0,5731.0,5088.0,6924.0,5829.0,6138.0,6383.0,9281.0,6805.0,7181.0,7162.0,3994.0,2861.0,1112.0,196.0,92.0,164.0
TOYOTA,TOYOTA PRIUS+,92_31,2723.0,3573.0,937.0,867.0,1135.0,1115.0,840.0,1113.0,839.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
TOYOTA,TOYOTA PROACE,92_32,431.0,516.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOYOTA,TOYOTA RAV4,92_34,12450.0,9458.0,7278.0,7696.0,7930.0,6200.0,6756.0,6522.0,3712.0,4230.0,4541.0,3949.0,6438.0,8206.0,8079.0,9289.0,8709.0,7229.0,5353.0,3095.0
TOYOTA,TOYOTA SOARER,92_35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
TOYOTA,TOYOTA STARLET,92_36,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOYOTA,TOYOTA SUPRA,92_37,259.0,102.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0
TOYOTA,TOYOTA URBAN CRUISER,92_39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,618.0,1078.0,1275.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOYOTA,TOYOTA VERSO,92_40,0.0,0.0,827.0,2141.0,3512.0,3280.0,3153.0,3373.0,3131.0,4063.0,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TOYOTA,TOYOTA YARIS,92_44,20813.0,27557.0,27188.0,25666.0,28590.0,31025.0,29225.0,29127.0,27768.0,16479.0,19710.0,26669.0,25444.0,24872.0,22153.0,24004.0,21479.0,19227.0,15589.0,12369.0
TVR,TVR CERBERA,88_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,34.0
TVR,TVR SAGARIS,88_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,60.0,0.0,0.0,0.0,0.0
TVR,TVR T350,88_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,35.0,57.0,70.0,1.0,0.0
TVR,TVR TUSCAN,88_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0,8.0,43.0,72.0,40.0,93.0,99.0,156.0
VAUXHALL,VAUXHALL ADAM,94_1,0.0,4716.0,5240.0,7160.0,9170.0,10590.0,13213.0,7623.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAUXHALL,VAUXHALL AGILA,94_2,0.0,0.0,0.0,0.0,3.0,225.0,3703.0,3761.0,4341.0,4674.0,4317.0,6450.0,3669.0,1514.0,1880.0,2004.0,2123.0,2336.0,1373.0,1347.0
VAUXHALL,VAUXHALL AMPERA,94_3,0.0,0.0,0.0,0.0,2.0,91.0,483.0,223.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAUXHALL,VAUXHALL ANTARA,94_4,0.0,0.0,0.0,11.0,842.0,2139.0,2776.0,7377.0,6671.0,1056.0,340.0,1102.0,1067.0,732.0,1.0,0.0,0.0,0.0,0.0,0.0
VAUXHALL,VAUXHALL ASTRA,94_5,6020.0,20595.0,28741.0,45275.0,57009.0,49244.0,55257.0,61849.0,55697.0,53252.0,64991.0,51501.0,59771.0,65907.0,47892.0,36609.0,20319.0,15954.0,12820.0,7679.0
VAUXHALL,VAUXHALL CASCADA,94_7,0.0,0.0,49.0,208.0,499.0,561.0,708.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAUXHALL,VAUXHALL COMBO,94_8,3196.0,3412.0,359.0,17.0,0.0,0.0,0.0,0.0,116.0,175.0,240.0,120.0,121.0,422.0,154.0,100.0,3.0,0.0,0.0,0.0
VAUXHALL,VAUXHALL CORSA,94_9,45080.0,50763.0,50042.0,50049.0,73362.0,86840.0,75586.0,76413.0,79535.0,67713.0,65057.0,66071.0,69691.0,57993.0,34960.0,28477.0,23338.0,19848.0,13771.0,9124.0
VAUXHALL,VAUXHALL CROSSLAND,94_10,18139.0,15112.0,12519.0,2425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAUXHALL,VAUXHALL FRONTERA,94_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,171.0,425.0,232.0,136.0
VAUXHALL,VAUXHALL GRANDLAND,94_12,18195.0,21625.0,15903.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAUXHALL,VAUXHALL INSIGNIA,94_13,1325.0,7408.0,12737.0,15459.0,23111.0,30531.0,27838.0,24382.0,26411.0,34315.0,24496.0,19901.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VAUXHALL,VAUXHALL MERIVA,94_14,0.0,0.0,26.0,4340.0,6500.0,8328.0,7861.0,8296.0,9952.0,17771.0,13227.0,8046.0,9161.0,9068.0,8718.0,6631.0,5564.0,1311.0,0.0,0.0
VAUXHALL,VAUXHALL MOKKA,94_15,0.0,21463.0,30468.0,34620.0,40031.0,43356.0,32204.0,13084.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAUXHALL,VAUXHALL MONARO,94_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,126.0,133.0,90.0,0.0,0.0,0.0
VAUXHALL,VAUXHALL MOVANO,94_18,58.0,48.0,68.0,66.0,47.0,54.0,57.0,29.0,22.0,1.0,0.0,0.0,4.0,14.0,0.0,2.0,3.0,1.0,1.0,0.0
VAUXHALL,VAUXHALL OMEGA,94_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,35.0,667.0,632.0,476.0
VAUXHALL,VAUXHALL SIGNUM,94_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,51.0,689.0,1177.0,700.0,572.0,202.0,0.0,0.0
VAUXHALL,VAUXHALL TIGRA,94_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,2178.0,1818.0,2395.0,2737.0,2012.0,513.0,0.0,1.0,3.0
VAUXHALL,VAUXHALL VECTRA,94_22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3255.0,20567.0,19777.0,12589.0,6928.0,4417.0,2504.0,1653.0,1445.0
VAUXHALL,VAUXHALL VIVA,94_23,0.0,4091.0,5377.0,9510.0,13720.0,5223.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
VAUXHALL,VAUXHALL VIVARO,94_24,216.0,387.0,790.0,1055.0,1452.0,1037.0,741.0,840.0,581.0,313.0,62.0,116.0,87.0,82.0,47.0,4.0,2.0,6.0,2.0,0.0
VAUXHALL,VAUXHALL VX220,94_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,36.0,86.0,89.0,28.0,1.0
VAUXHALL,VAUXHALL VXR8,94_26,0.0,0.0,8.0,7.0,8.0,11.0,12.0,1.0,3.0,0.0,1.0,170.0,92.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
VAUXHALL,VAUXHALL ZAFIRA,94_27,0.0,6.0,4721.0,10416.0,11645.0,14830.0,28877.0,30676.0,19185.0,17073.0,24214.0,15461.0,27378.0,26048.0,20638.0,14114.0,12360.0,7288.0,4494.0,2139.0
VOLKSWAGEN,VOLKSWAGEN ARTEON,95_2,1521.0,2510.0,2181.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN BEETLE,95_3,0.0,0.0,905.0,1483.0,2273.0,3285.0,3699.0,4482.0,2262.0,686.0,2219.0,1945.0,2721.0,3495.0,4050.0,4725.0,5644.0,4600.0,2817.0,2444.0
VOLKSWAGEN,VOLKSWAGEN BORA,95_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,1.0,393.0,2703.0,2358.0,2290.0,2012.0,1145.0
VOLKSWAGEN,VOLKSWAGEN CADDY,95_5,266.0,1162.0,2525.0,2780.0,2130.0,2074.0,1281.0,1279.0,1244.0,1205.0,934.0,692.0,410.0,65.0,38.0,8.0,3.0,1.0,3.0,0.0
VOLKSWAGEN,VOLKSWAGEN CADDYMAXI,95_7,1532.0,1440.0,3.0,0.0,0.0,55.0,40.0,49.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN CALIFORNIA,95_9,188.0,1201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN CARAVELLE,95_11,615.0,736.0,60.0,91.0,41.0,565.0,575.0,675.0,820.0,682.0,596.0,388.0,535.0,575.0,566.0,648.0,489.0,83.0,34.0,52.0
VOLKSWAGEN,VOLKSWAGEN CC,95_12,0.0,0.0,1.0,256.0,1968.0,2959.0,3893.0,3733.0,3181.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN EOS,95_13,0.0,0.0,0.0,0.0,37.0,523.0,332.0,455.0,378.0,1395.0,2176.0,1539.0,3334.0,4131.0,1764.0,0.0,0.0,1.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN FOX,95_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,2413.0,3978.0,2456.0,2161.0,2691.0,1837.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN GOLF,95_15,41724.0,57451.0,63029.0,70652.0,66862.0,70714.0,68748.0,59564.0,56308.0,56671.0,52675.0,52868.0,54196.0,58383.0,48023.0,39567.0,28821.0,30106.0,26767.0,15737.0
VOLKSWAGEN,VOLKSWAGEN HIGH UP,95_33,0.0,507.0,1119.0,1732.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN JETTA,95_18,4.0,9.0,31.0,395.0,1143.0,1724.0,1506.0,1693.0,1943.0,1525.0,1069.0,1915.0,2926.0,4715.0,3904.0,75.0,11.0,6.0,2.0,0.0
VOLKSWAGEN,VOLKSWAGEN LOOK UP,95_33,0.0,0.0,0.0,4.0,1219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN LUPO,95_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,545.0,1440.0,1464.0,2245.0,1657.0
VOLKSWAGEN,VOLKSWAGEN PASSAT,95_20,5940.0,7269.0,11706.0,14577.0,16057.0,17089.0,16758.0,14231.0,16984.0,21439.0,15668.0,17179.0,16908.0,18066.0,14125.0,10568.0,8467.0,7221.0,4711.0,2729.0
VOLKSWAGEN,VOLKSWAGEN PHAETON,95_21,0.0,0.0,0.0,0.0,0.0,7.0,27.0,90.0,99.0,162.0,98.0,141.0,132.0,144.0,130.0,84.0,62.0,26.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN POLO,95_22,26210.0,36314.0,43389.0,44732.0,51815.0,52347.0,45125.0,39453.0,38569.0,41599.0,40550.0,26297.0,30123.0,29503.0,27773.0,24740.0,22975.0,20201.0,12835.0,8287.0
VOLKSWAGEN,VOLKSWAGEN SCIROCCO,95_23,0.0,0.0,601.0,4403.0,5244.0,5571.0,3862.0,4538.0,4668.0,6544.0,7028.0,6070.0,1110.0,1.0,0.0,1.0,33.0,5.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN SHARAN,95_24,1430.0,4416.0,2763.0,2886.0,2819.0,3023.0,2802.0,2153.0,1851.0,1989.0,885.0,760.0,1072.0,1564.0,1606.0,1775.0,1244.0,893.0,585.0,284.0
VOLKSWAGEN,VOLKSWAGEN T-CROSS,95_37,7521.0,6758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN,95_26,24794.0,37182.0,30636.0,26625.0,19237.0,20860.0,16098.0,12827.0,9620.0,7370.0,7435.0,7250.0,5388.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN TOUAREG,95_28,2224.0,3301.0,1614.0,3288.0,4083.0,4351.0,3327.0,2515.0,2025.0,1872.0,825.0,1297.0,1841.0,2644.0,2458.0,1955.0,1158.0,324.0,1.0,0.0
VOLKSWAGEN,VOLKSWAGEN TOURAN,95_29,2138.0,2629.0,3549.0,3947.0,3528.0,3829.0,4874.0,5244.0,5745.0,6219.0,5685.0,6637.0,6800.0,8471.0,7605.0,6688.0,4816.0,833.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN TRANSPORTER,95_30,1020.0,2219.0,1642.0,1253.0,1226.0,1128.0,1089.0,924.0,684.0,700.0,873.0,485.0,1081.0,1292.0,95.0,63.0,53.0,22.0,21.0,20.0
VOLKSWAGEN,VOLKSWAGEN T-ROC,95_25,16839.0,21258.0,15803.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN UP,95_33,3302.0,6939.0,10060.0,8701.0,10441.0,16280.0,21475.0,20066.0,13854.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN UP BY,95_33,203.0,820.0,1133.0,2198.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN URBAN,95_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,165.0,4525.0,2998.0,3204.0,3738.0,2107.0,0.0,0.0,0.0,0.0,0.0
VOLKSWAGEN,VOLKSWAGEN XL1,95_35,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLVO,VOLVO C 30,96_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,1627.0,2632.0,5777.0,6321.0,3982.0,2948.0,165.0,0.0,0.0,0.0,0.0,1.0
VOLVO,VOLVO C30,96_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,1383.0,794.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLVO,VOLVO C70,96_2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,230.0,280.0,485.0,763.0,990.0,1284.0,1395.0,1315.0,551.0,682.0,647.0,408.0,335.0
VOLVO,VOLVO S40,96_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,1424.0,1736.0,2599.0,3260.0,4364.0,2979.0,3007.0,2995.0,2360.0,1466.0,1015.0,747.0
VOLVO,VOLVO S60,96_4,1078.0,1098.0,888.0,1109.0,1190.0,1343.0,1600.0,1583.0,2008.0,2171.0,775.0,61.0,468.0,896.0,1547.0,2214.0,2054.0,1886.0,1386.0,595.0
VOLVO,VOLVO S70,96_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
VOLVO,VOLVO S80,96_5,0.0,0.0,0.0,0.0,176.0,394.0,388.0,439.0,386.0,458.0,684.0,550.0,903.0,1075.0,555.0,757.0,766.0,800.0,694.0,482.0
VOLVO,VOLVO S90,96_6,1025.0,2050.0,2389.0,1368.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLVO,VOLVO V40,96_7,0.0,8110.0,12787.0,13181.0,15226.0,15667.0,16427.0,11707.0,2499.0,0.0,1.0,6.0,1.0,0.0,0.0,2.0,1537.0,2079.0,1525.0,1150.0
VOLVO,VOLVO V50,96_9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3230.0,4577.0,5602.0,5811.0,7165.0,4133.0,4310.0,3816.0,1657.0,0.0,0.0,0.0
VOLVO,VOLVO V60,96_10,2928.0,4648.0,3798.0,3158.0,3795.0,3359.0,3757.0,3638.0,4765.0,2703.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VOLVO,VOLVO V70,96_12,0.0,0.0,1.0,15.0,747.0,1983.0,1967.0,1709.0,1569.0,2161.0,3022.0,4070.0,3812.0,3269.0,3432.0,4489.0,4264.0,3899.0,3935.0,2854.0
VOLVO,VOLVO V90,96_14,2353.0,4296.0,3864.0,2859.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VOLVO,VOLVO XC40,96_20,24281.0,14894.0,6616.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLVO,VOLVO XC60,96_16,7694.0,11182.0,10840.0,14994.0,14808.0,12830.0,9102.0,5250.0,5046.0,4727.0,4548.0,3373.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLVO,VOLVO XC70,96_17,0.0,0.0,0.0,17.0,1006.0,1586.0,1710.0,1549.0,1360.0,1863.0,1447.0,1067.0,1059.0,1423.0,1347.0,1524.0,963.0,626.0,119.0,0.0
VOLVO,VOLVO XC90,96_18,4969.0,7495.0,6475.0,5564.0,5254.0,2756.0,2319.0,2438.0,3003.0,4368.0,6392.0,3633.0,1879.0,3232.0,3547.0,4614.0,3901.0,1507.0,0.0,0.0
ZENOS,ZENOS E10,99_1,0.0,0.0,0.0,2.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
